
class, filename, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39
false, "36.jpg", 0.41415699442742654, 0.1440644604208725, 0.11993796754533834, 0.44747770042215396, 0.5033878918491795, 0.17231933401073984, 0.14384925430817758, 0.07456159567875377, 0.03690942404399446, 0.05517164690683128, 0.06610947635561909, 0.21186527200425348, 0.24136720199470518, 0.0887041758700819, 0.05363981500421989, 0.02174526573852291, 0.09940205994617955, 0.025411506525294947, 0.018817173918769425, 0.17646160809758768, 0.1951132601925275, 0.042885544357777965, 0.03413526321876953, 0.013988688871980603, 0.022653921252295307, 0.015753552976761252, 0.011378422269389421, 0.03932378545094707, 0.05174328356902554, 0.031538748407764536, 0.03591386608928103, 0.026408162029183113, 0.25519158918495766, 0.04772775401198503, 0.023632895001560354, 0.019827034869364935, 0.015164146092921993, 0.009190865375115287, 0.020160309995907226, 0.012419479039067132
false, "166.jpg", 0.11134401668436959, 0.10156839569129356, 0.1670574060817919, 0.5756243842507264, 0.5696660829259756, 0.16468268824734264, 0.11821434936489719, 0.053885129166740826, 0.04090970607053899, 0.04383026568245416, 0.054393981475538436, 0.050783606202378546, 0.058253304794158606, 0.04809955643916632, 0.026972072402153834, 0.013471282291685205, 0.027438421821151047, 0.01390786891012671, 0.01601451938050566, 0.059049158961112264, 0.07100929123423082, 0.03985463406599319, 0.03350417714806001, 0.01796170972224694, 0.017325582812398103, 0.016014520485929527, 0.026608711332531634, 0.24827339355188188, 0.25427509348304156, 0.04217343691573845, 0.037929632971648405, 0.01796170972224694, 0.02567030598028143, 0.02781574061278311, 0.070040193893216, 0.21751822553535277, 0.1861283934145455, 0.03455506082644458, 0.01980846684303498, 0.004490427430561735
false, "187.jpg", 0.3916661432072206, 0.31241374508698544, 0.12866634258270696, 0.3639233701439281, 0.3639235321774104, 0.1286664415291106, 0.31241369271666825, 0.391666096631134, 0.09791653580180512, 0.07810343627174637, 0.032166585645676725, 0.09098084253598203, 0.0909808830443526, 0.03216661038227765, 0.07810342317916706, 0.0979165241577835, 0.09791653580180512, 0.07810343627174637, 0.032166585645676725, 0.09098084253598203, 0.0909808830443526, 0.03216661038227765, 0.07810342317916706, 0.0979165241577835, 0.09791653580180512, 0.07810343627174637, 0.032166585645676725, 0.09098084253598203, 0.0909808830443526, 0.03216661038227765, 0.07810342317916706, 0.0979165241577835, 0.09791653580180512, 0.07810343627174637, 0.032166585645676725, 0.09098084253598203, 0.0909808830443526, 0.03216661038227765, 0.07810342317916706, 0.0979165241577835
false, "146.jpg", 0.10688737690636291, 0.09429125501852097, 0.13253243704909498, 0.5679506704159284, 0.5393007696164552, 0.11269326428559907, 0.09695442289976994, 0.05260934220558495, 0.009565336083958967, 0.007629820756358421, 0.0031423109473269974, 0.00888779743821752, 0.008887801395426337, 0.003142313363812625, 0.007629819477361771, 0.00956533494646999, 0.009565336083958967, 0.007629820756358421, 0.0031423109473269974, 0.00888779743821752, 0.008887801395426337, 0.003142313363812625, 0.007629819477361771, 0.00956533494646999, 0.04289460764029313, 0.017056755581198527, 0.026031779870514055, 0.2464470373830672, 0.28309894850660894, 0.09249418707633968, 0.06778034308173117, 0.023913337366174976, 0.044862097098151844, 0.06197485792460555, 0.10021603528392688, 0.30372803815642524, 0.23842621831899413, 0.013914450481634123, 0.013914440863315234, 0.00956533494646999
false, "193.jpg", 0.19509014426700783, 0.175927313118911, 0.21978243195229738, 0.48264180492885095, 0.509845747735142, 0.2197035776734344, 0.1978547846557248, 0.10086717389615799, 0.055740044078893346, 0.08359522338095246, 0.10552278400970347, 0.11297089875266617, 0.09360347042582853, 0.03004823831495665, 0.024586059983703647, 0.011642816012541116, 0.02328563479415931, 0.018573860669193053, 0.00764956970532925, 0.0216362502534402, 0.02163625988677859, 0.0076495755879664425, 0.018573857555632938, 0.023285632025082232, 0.09360350953037033, 0.049172153577918584, 0.06009643540357938, 0.25752469640538367, 0.3118206769400962, 0.1596071010435211, 0.13775837389669526, 0.05429590984599352, 0.022460955863584823, 0.02458607549084682, 0.046513642833685274, 0.09050995951736061, 0.08278534048243923, 0.022398662726990207, 0.01693649321969299, 0.011642816012541116
false, "131.jpg", 0.2322861121204035, 0.10612922948423582, 0.1536905410223133, 0.5156799103910719, 0.5640930404057585, 0.253203853384297, 0.1828501603350607, 0.06455060411333358, 0.01960662122934382, 0.04013230679073913, 0.05250191854181602, 0.16684019641772146, 0.19466827517887494, 0.0985324446969617, 0.05088142536806414, 0.011732631722321828, 0.0, 0.004341283725334593, 0.025066900589401225, 0.11965076124208374, 0.12553826021541725, 0.04757104499902697, 0.03927479207739744, 0.022025096530057818, 0.0883292922424035, 0.04264015345714986, 0.06537257317588226, 0.171574929569108, 0.15103231261690878, 0.0740301463375348, 0.07615642291987308, 0.02638785655494236, 0.12435019864865636, 0.019015485511012224, 0.010749148715213683, 0.05761402316215763, 0.09285419239455849, 0.03307021735077316, 0.016537519969726223, 0.004405019306011564
false, "17.jpg", 0.2543598921882415, 0.3675769338233348, 0.33720628445929246, 0.4302269720878956, 0.3007544988010151, 0.12759936980079617, 0.2187109845982265, 0.19420894255151747, 0.0948117851530498, 0.2430361141935645, 0.27340664862179925, 0.2798497896414244, 0.15037724940050756, 0.06379968490039808, 0.09417019863475577, 0.06473631418383916, 0.06473632188214185, 0.05163713308672747, 0.021266545279164415, 0.06015087297858852, 0.06015089976020303, 0.021266561633466033, 0.05163712443072854, 0.06473631418383916, 0.06473632188214185, 0.05163713308672747, 0.021266545279164415, 0.06015087297858852, 0.06015089976020303, 0.021266561633466033, 0.05163712443072854, 0.06473631418383916, 0.03007546327090796, 0.021266553456315226, 0.021266545279164415, 0.03007543648929426, 0.030075449880101517, 0.021266561633466033, 0.021266537102013608, 0.0
false, "94.jpg", 0.33194434789803984, 0.09658114382343641, 0.07052084287860691, 0.48816336101518676, 0.5604814948236908, 0.1282055379305081, 0.10210740876931997, 0.03706832133710173, 0.095404144495139, 0.04307096666057986, 0.040498903607226515, 0.26550741162977903, 0.27294254008978, 0.021404083460025737, 0.013574653601620466, 0.0055629176285052805, 0.06719552117764999, 0.003654952760632129, 0.003654951355275121, 0.18091086055550712, 0.2402309342333222, 0.08513455104271617, 0.06425606771866024, 0.0148166508230806, 0.015900690335699217, 0.00991970923183615, 0.009919707372123136, 0.03657620709974258, 0.04213913646903566, 0.01983942523525986, 0.01983940983172579, 0.011125835257010561, 0.1534439918895519, 0.039935515170388236, 0.016447280543982184, 0.005168881730157345, 0.005168884031553669, 0.0018274781925062976, 0.004437277617313449, 0.0055629176285052805
false, "91.jpg", 0.420201081700098, 0.1760903913730591, 0.1623091672246098, 0.4180121739813472, 0.47208598410808694, 0.1650206189341681, 0.16857830127264678, 0.09574535063309998, 0.061765561101409266, 0.08962905961115612, 0.08962903962672616, 0.05834133253951115, 0.0436004103502809, 0.04881561487057339, 0.04881558050910104, 0.019631001297460655, 0.11984707342492483, 0.004842550671057035, 0.008300353093523718, 0.26076119749667304, 0.3270954991965502, 0.0733184711894367, 0.07687622341465689, 0.046632479380861395, 0.021067276021945934, 0.013142904366569924, 0.013142901902583359, 0.021067262565196792, 0.028437733412853036, 0.026285817705008444, 0.02628579729642887, 0.014740934977388966, 0.21752117115181838, 0.06847587672427598, 0.05123687260177654, 0.07784238137996581, 0.0729523411484032, 0.016600715169149575, 0.016600700052459994, 0.014740934977388966
false, "70.jpg", 0.24117670975935793, 0.13884767297337383, 0.21499573263169733, 0.5099090821720685, 0.5432866436828603, 0.25895098418178414, 0.18649610259876404, 0.08342497460467452, 0.04432166717207887, 0.039412559170460215, 0.0720250376640694, 0.16720860735783818, 0.15439111029256175, 0.05118500070334897, 0.036725387452425616, 0.017966747445087677, 0.022024387900877792, 0.01374000154058144, 0.010125103310696775, 0.10023340805933578, 0.12460898227031506, 0.03512186446079066, 0.03512185187917122, 0.02437552464529759, 0.08424489633222096, 0.045558726375414464, 0.07460859321435152, 0.11519712850206817, 0.1524641676634891, 0.1114376315165843, 0.080658659898141, 0.03337738577782718, 0.09058575835418042, 0.04013638588691769, 0.05823699844257948, 0.1272699382528254, 0.11182238345649527, 0.0612064875010601, 0.03399020336902628, 0.0077053167364620765
false, "119.jpg", 0.45842576524099904, 0.2940549804604055, 0.14844215745615807, 0.2183478733331723, 0.2318088665567514, 0.2874192346806078, 0.3632916171651858, 0.22430605369226142, 0.02692189715274752, 0.021474336907100447, 0.008844119161454124, 0.02501494630673882, 0.02501495744441008, 0.008844125962718288, 0.021474333307329774, 0.026921893951254022, 0.2371633007486807, 0.10438936956862813, 0.0221102992460135, 0.03752241946010824, 0.03752243616661512, 0.03095443818475763, 0.06252995171390285, 0.06730473487813506, 0.05193686573482818, 0.021474336907100447, 0.008844119161454124, 0.02501494630673882, 0.02501495744441008, 0.008844125962718288, 0.021474333307329774, 0.026921893951254022, 0.14240370160474272, 0.1467169370775765, 0.10864361988723639, 0.13079556125958636, 0.1442565155013162, 0.23877654457041358, 0.25781299883662356, 0.10315753091161832
