
class, filename, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39
four, "203.jpg", 0.32945855778279737, 0.09662089989881101, 0.07765180985799207, 0.4860502848988147, 0.5548867707137756, 0.15386920892550604, 0.08739178990780075, 0.04370775463222694, 0.10429069058604444, 0.04193371193585099, 0.02296462613363057, 0.03118482133338867, 0.03957714125992364, 0.03578100739714933, 0.03814784445716466, 0.02352749578518634, 0.12692562496096696, 0.004024212454494049, 0.001657356169428981, 0.0046877096799805345, 0.004687711767139497, 0.0016573559346204224, 0.004024212726752751, 0.005045064711760148, 0.012076636052447508, 0.012310994475514982, 0.014677849030889152, 0.26088259565243527, 0.3196772600585663, 0.08606439860170374, 0.038590312607685806, 0.015135194135280444, 0.0861656061833387, 0.038351981032950906, 0.038351978524043394, 0.18929515823300938, 0.19094465762814689, 0.030366446992032496, 0.006629420116197537, 0.0
four, "150.jpg", 0.24433977825635095, 0.05056702452767165, 0.035298090590636516, 0.533740884953256, 0.5643881765214348, 0.06275520448783105, 0.07037125220577897, 0.05770386851868165, 0.13721725052806277, 0.01730227386620706, 0.00964945321794134, 0.0054113590870871146, 0.005411359730594363, 0.006094079373074232, 0.006094075030451784, 0.005411359972009585, 0.010822721231033656, 0.008632778018882183, 0.003555374856214123, 0.010056118591905394, 0.010056123069298293, 0.0035553775903522733, 0.008632776571758519, 0.01082271994401917, 0.08547708526622104, 0.0035553762232831986, 0.003555374856214123, 0.23631878690977698, 0.2723773093158401, 0.051328059808512294, 0.051328011238405524, 0.03605842863064331, 0.010822721231033656, 0.02107659641929921, 0.018537887660266927, 0.2819546203644858, 0.2765433844057027, 0.0017776877158922494, 0.004316389365163147, 0.005411359972009585
four, "215.jpg", 0.4001416025508269, 0.2980785701378009, 0.21965618478542714, 0.3883009410011683, 0.38830111388853633, 0.21965635370442405, 0.29807842109720667, 0.16716081060688792, 0.07766025735517879, 0.0549140673112314, 0.054914046196356765, 0.07766018820023365, 0.07766022277770727, 0.054914088426106025, 0.05491402508148215, 0.0, 0.16716083048529057, 0.13333636820410677, 0.054914046196356765, 0.1553203764004673, 0.15532044555541455, 0.054914088426106025, 0.13333634585276016, 0.16716081060688792, 0.07766025735517879, 0.0549140673112314, 0.054914046196356765, 0.07766018820023365, 0.07766022277770727, 0.054914088426106025, 0.05491402508148215, 0.0, 0.07766025735517879, 0.0549140673112314, 0.054914046196356765, 0.07766018820023365, 0.07766022277770727, 0.054914088426106025, 0.05491402508148215, 0.0
four, "137.jpg", 0.40977867498654513, 0.040749860768847915, 0.05060207595202096, 0.505972311862026, 0.5077329857198771, 0.06799884082728394, 0.09993867208615276, 0.08717007774367583, 0.13197924142854486, 0.01350090404384566, 0.01104671367523259, 0.017382879579894442, 0.017382885612396835, 0.011046718095906696, 0.020898949424777095, 0.01393315501798564, 0.11216601471758907, 0.004172690871458995, 0.0017185064250793977, 0.004860668667694386, 0.004860670831861722, 0.008592535081448893, 0.020863451595402635, 0.02615604383060364, 0.0656190849053487, 0.003437013128363239, 0.0034370118068056694, 0.21143908704470596, 0.23236400831792914, 0.04074987983053, 0.05056657151366814, 0.041849670128965816, 0.1000143339350628, 0.01963925272518002, 0.03439984404490334, 0.27228967656973035, 0.25312542095769003, 0.007609707819398384, 0.00760969955230488, 0.005231208766120727
four, "2.jpg", 0.2666756625656355, 0.05723859646226078, 0.03921435407700993, 0.5316901474130552, 0.6021107446693928, 0.09963558313125069, 0.08161128043446111, 0.04160575171658553, 0.0229916887198033, 0.015549610731937306, 0.013296578154605684, 0.21899126686124387, 0.25260840720808087, 0.035378406288063505, 0.01960716896793139, 0.004802436353864585, 0.09438802740764463, 0.010816658903093983, 0.006310599017406686, 0.191877494699732, 0.2238784653839551, 0.042396955718843964, 0.03789088171450855, 0.02239600630112719, 0.013726978973841678, 0.008563630708933631, 0.008563629103453561, 0.11189685121488166, 0.11669933346659553, 0.017127267263741756, 0.017127253965955064, 0.00960487270772917, 0.13556896746434619, 0.022308696118295845, 0.011043547801543999, 0.00892453463719683, 0.008924538610762542, 0.0047329538606014675, 0.0069859757860660805, 0.004802436353864585
four, "76.jpg", 0.22413992084917597, 0.024626137195015416, 0.030601533818442314, 0.4834424424123509, 0.5972511638958546, 0.12553547336221163, 0.0810416663196027, 0.029485686754919662, 0.006322695802889666, 0.011274532652425819, 0.020216181399782606, 0.28957263000354405, 0.3359594024253279, 0.047466973647114906, 0.02373694643833259, 0.006322695755955508, 0.04112393491407204, 0.00415414281697281, 0.004154141219673446, 0.18212012680827247, 0.24954207063855569, 0.07183728183264065, 0.0481072633822946, 0.016840295243008643, 0.005874848031704492, 0.00415414281697281, 0.004154141219673446, 0.005874842800266854, 0.005874845415985753, 0.004154144414272173, 0.004154139622374083, 0.0, 0.17081844210050984, 0.005043318908643985, 0.002077069979312816, 0.005874842800266854, 0.005874845415985753, 0.0020770734681838984, 0.005043316876601399, 0.006322695755955508
four, "274.jpg", 0.3974766452310442, 0.30563197080750354, 0.17831021870479918, 0.37825309101585286, 0.37825325942950955, 0.17831035582810992, 0.3056318659575597, 0.2713921370099585, 0.13569608464166272, 0.10823841358713818, 0.04457755467619978, 0.12608436367195094, 0.12608441980983653, 0.044577588957027486, 0.10823839544299392, 0.13569606850497926, 0.13569608464166272, 0.10823841358713818, 0.04457755467619978, 0.12608436367195094, 0.12608441980983653, 0.044577588957027486, 0.10823839544299392, 0.13569606850497926, 0.06304223797385934, 0.04457757181661364, 0.04457755467619978, 0.06304218183597547, 0.06304220990491827, 0.044577588957027486, 0.04457753753578594, 0.0, 0.06304223797385934, 0.04457757181661364, 0.04457755467619978, 0.06304218183597547, 0.06304220990491827, 0.044577588957027486, 0.04457753753578594, 0.0
four, "152.jpg", 0.17253138154247483, 0.08291091320303524, 0.09666416664424755, 0.5900056938078531, 0.6131907712906959, 0.09395600148194322, 0.08020267149988243, 0.04760288265553788, 0.08322518764250665, 0.05006569986120951, 0.058661484133898156, 0.15262095959397085, 0.13186743942315265, 0.01117655170824451, 0.009457386177989328, 0.0073289295530567025, 0.013879178384498017, 0.016164935226051388, 0.023041565208685093, 0.11025465389503827, 0.1334395325505627, 0.046817299364008046, 0.022699337306586465, 0.0073289295530567025, 0.06469318159432969, 0.004815259382084443, 0.0048152575305807545, 0.1327911476791692, 0.1572092459585585, 0.03235070521536904, 0.042715347600992624, 0.029280558772896117, 0.01073383392114063, 0.01186501873368991, 0.01014585977108349, 0.19433893263967353, 0.19067455335842304, 0.0036114451943216287, 0.005330600414314032, 0.0036644647765283513
four, "75.jpg", 0.2191185011237744, 0.03642737573803249, 0.03212298512913241, 0.5382745141497218, 0.6183854332763421, 0.09952421036542386, 0.07570889271921903, 0.030791341328470407, 0.0046209186327931156, 0.008239950115236944, 0.014774920734204302, 0.22880750377252707, 0.2442254414919968, 0.019947487642445284, 0.011275983842432256, 0.004620918598491461, 0.0751381878304847, 0.0015180203485876654, 0.0015180188432654367, 0.1116337803646965, 0.15322208941715812, 0.04683522071877476, 0.03819504977289204, 0.012307666934504559, 0.013208140153753887, 0.008239951036869033, 0.008239949492071316, 0.1935396230753937, 0.21664429351839595, 0.03122348061110997, 0.022551969785051276, 0.009241837196982922, 0.12615125450674292, 0.01842945423733884, 0.007590096059591362, 0.004293606937103711, 0.004293608848792107, 0.0015180213930938477, 0.0036858893188434576, 0.004620918598491461
four, "268.jpg", 0.531560690116054, 0.18484855820317553, 0.12405555872527095, 0.29346553057981833, 0.3247597588615949, 0.22889197862581637, 0.2674767716348341, 0.17228671780144222, 0.023498771651792472, 0.018743869961709354, 0.007719587347693403, 0.021834290050540325, 0.021834299772054085, 0.007719593284175243, 0.018743866819650363, 0.02349876885736962, 0.27001416830715264, 0.09001899673837584, 0.051274573660760214, 0.23175675797676878, 0.2630509716914507, 0.11751297251624244, 0.12302504962793821, 0.07829164237196372, 0.010917154746783626, 0.030878358920348306, 0.041902638017126195, 0.03441591003987406, 0.034415912455076685, 0.06506143703096662, 0.05403709534294534, 0.0, 0.22713059541032563, 0.04520733258274199, 0.023158759699691233, 0.005458572512635081, 0.005458574943013521, 0.03859797579443211, 0.07167075984430016, 0.07049630657210887
